Event ID,Source,Year of Date Time,Latitude,Longitude,Max. Magnitude
2009091040,NEI,1899,48.317,154.192,6
2009090740,NEI,1899,16.231,77.0355,6.2
2009090340,NEI,1899,31.14,130.014,6.2
2009090240,NEI,1899,-18.5885,-35.8295,7
2009083040,NEI,1899,-15.223,-172.571,6.6
2009082840,NEI,1899,15.275,109.5725,6.9
2009082040,NEI,1899,72.2,0.944,6
2009081840,NEI,1899,-26.064,-178.391,6.3
2009081740,NEI,1899,23.4635,123.5075,6.7
2009081640,NEI,1899,-1.479,99.49,6.7
2009081240,NEI,1899,32.821,140.395,6.6
2009081040,NEI,1899,12.41,132.418666667,7.5
2009080940,NEI,1899,33.167,137.944,7.1
2009080540,NEI,1899,-10.6605,145.7255,6.1
2009080340,NEI,1899,29.1745,-113.3155,6.9
2009080240,NEI,1899,-0.447,132.908,6.1
2009080140,NEI,1899,-56.234,-124.296,6.1
2009071540,WEL,1899,-45.899,166.2495,7.8
2009071540,NEI,1899,-3.375,150.506,6.1
2009071340,NEI,1899,24.056,122.201,6.3
2009071240,NEI,1899,-15.041,-70.445,6.1
2009070840,NEI,1899,-36.004,-102.686,6
2009070740,NEI,1899,75.351,-72.453,6.1
2009070640,NEI,1899,50.435,176.992,6.1
2009070440,NEI,1899,9.59,-78.966,6.1
2009070340,NEI,1899,25.131,-109.754,6
2009070140,NEI,1899,34.164,25.471,6.4
2009062340,NEI,1899,-5.157,153.782,6.7
2009061640,NEI,1899,-54.366,5.871,6.1
2009061440,NEI,1899,5.361,126.438,6.1
2009061240,NEI,1899,-17.611,167.812,6
2009060640,NEI,1899,23.864,-46.105,6
2009060540,NEI,1899,41.824,143.445,6.4
2009060440,NEI,1899,-45.833,35.139,6
2009060240,NEI,1899,-17.757,167.949,6.3
2009052840,NEI,1899,16.731,-86.217,7.3
2009052440,NEI,1899,-31.475,-177.683,6
2009051640,NEI,1899,-31.553,-178.833,6.5
2009051240,NEI,1899,-5.664,149.543,6.1
2009051040,NEI,1899,1.393,-85.169,6.1
2009050340,NEI,1899,14.546,-91.143,6.3
2009042640,NEI,1899,-30.3,-178.582,6.1
2009042140,NEI,1899,50.833,155.009,6.2
2009041940,NEI,1899,4.136,126.678,6.1
2009041840,NEI,1899,46.015,151.427,6.6
2009041740,NEI,1899,-19.584,-70.483,6.1
2009041640,NEI,1899,-60.203,-26.858,6.7
2009041540,NEI,1899,-3.115,100.471,6.3
2009040740,NEI,1899,46.049,151.548,6.9
2009040640,ROM,1899,42.334,13.334,6.3
2009040440,NEI,1899,5.149,127.201,6.3
2009040140,NEI,1899,-3.522,144.102,6.4
2009032840,NEI,1899,-2.952,139.543,6
2009031940,NEI,1899,-23.043,-174.66,7.6
2009031640,NEI,1899,3.807,126.552,6.3
2009031240,NEI,1899,5.686,-82.767,6.3
2009030640,NEI,1899,80.324,-1.853,6.5
2009022840,NEI,1899,-60.525,-24.796,6.3
2009022240,NEI,1899,3.679,126.561,6
2009021840,NEI,1899,-27.424,-176.33,7
2009021740,NEI,1899,-30.724,-178.617,6
2009021540,NEI,1899,-5.854,-80.891,6.1
2009021240,NEI,1899,3.985,126.561,6.3
2009021140,NEI,1899,3.956,126.585,7.2
2009020940,NEI,1899,-6.567,-81.15,6
2009020240,NEI,1899,-13.582,-76.558,6
2009012240,NEI,1899,-6.6095,138.5395,6.1
2009012140,NEI,1899,-22.689,171.043,6.1
2009011940,NEI,1899,-22.5365,170.8585,6.6
2009011840,NEI,1899,-30.199,-177.951,6.4
2009011540,NEI,1899,12.2525,162.8945,7.4
2009011340,NEI,1899,-13.147,66.078,6
2009010840,NEI,1899,10.165,-84.197,6.1
2009010640,NEI,1899,-0.659,133.434,6
2009010340,NEI,1899,11.771333333,112.311,7.7
2008122540,NEI,1899,5.752,125.377,6.3
2008122440,NEI,1899,-17.29,-171.909,6
2008122040,NEI,1899,36.541,142.425,6.3
2008121840,NEI,1899,-32.458,-71.726,6.2
2008121840,GUC,1899,-32.473,-72.051,6
2008121040,NEI,1899,-12.337,166.572,6
2008120940,NEI,1899,-23.5805,-4.3755,6.8
2008120840,NEI,1899,-53.005,106.823,6.3
2008120640,NEI,1899,-7.393,124.745,6.4
2008112940,NEI,1899,-18.701,-177.716,6
2008112440,NEI,1899,54.203,154.322,7.3
2008112240,NEI,1899,-9.367,86.175,6.4
2008112140,NEI,1899,-8.947,159.553,6.1
2008111940,NEI,1899,8.267,-82.967,6.3
2008111640,NEI,1899,1.271,122.091,7.4
2008111040,NEI,1899,37.565,95.833,6.3
2008110840,NEI,1899,-15.223,-174.232,6
2008110740,NEI,1899,-10.7705,148.553,6.4
2008110440,NEI,1899,-17.135,168.458,6.3
2008110240,NEI,1899,51.552,-174.366,6.1
2008110140,NEI,1899,-3.399,148.712,6
2008103040,NEI,1899,-9.02,-108.246,6.1
2008102940,NEI,1899,30.598,67.455,6.4
2008102840,NEI,1899,13.5725,106.609,6.4
2008102340,NEI,1899,-2.635,145.574,6.3
2008102240,NEI,1899,-18.414,-175.351,6.4
2008101940,NEI,1899,-21.863,-173.819,6.9
2008101640,NEI,1899,14.423,-92.364,6.7
2008101241,NEI,1899,-20.123,-64.971,6.2
2008101140,NEI,1899,19.161,-64.833,6.1
2008100640,NEI,1899,29.807,90.35,6.3
2008100541,NEI,1899,33.886,69.47,6
2008100540,NEI,1899,4.6745,-51.676,6.7
2008092940,NEI,1899,-29.756,-177.683,7
2008092540,NEI,1899,30.836,83.487,6
2008092440,NEI,1899,17.612,-105.497,6.4
2008091840,NEI,1899,-4.554,-105.999,6
2008091140,NEI,1899,21.8885,135.5585,6.8
2008091040,NEI,1899,17.418,8.5615,6.6
2008090840,NEI,1899,-16.7325,168.0375,6.9
2008090340,NEI,1899,-26.736,-63.225,6.3
2008090140,NEI,1899,-25.387,-177.636,6
2008083040,NEI,1899,10.0475,124.5735,6.4
2008082841,NEI,1899,-0.252,-17.358,6.3
2008082740,NEI,1899,51.607,104.158,6.3
2008082640,NEI,1899,-7.641,-74.377,6.4
2008082540,NEI,1899,30.901,83.52,6.7
2008082240,NEI,1899,-17.769,65.394,6
2008082140,NEI,1899,25.039,97.697,6
2008081940,NEI,1899,-15.087,-173.476,6.1
2008081540,NEI,1899,12.897,124.319,6
2008081140,NEI,1899,-1.02,-21.843,6
2008081040,NEI,1899,11.055,91.814,6.2
2008080940,NEI,1899,-60.6705,153.7985,6.5
2008080540,NEI,1899,32.756,105.494,6
2008080440,NEI,1899,-5.916,130.195,6.3
2008072840,NEI,1899,-10.578,163.103,6
2008072440,NEI,1899,50.967,157.584,6.2
2008072340,NEI,1899,39.802,141.464,6.8
2008072140,NEI,1899,37.186,142.051,6
2008071941,NEI,1899,-17.337,-177.312,6.4
2008071940,NEI,1899,5.148333333,157.107666667,7
2008071540,NEI,1899,35.8,27.86,6.4
2008071340,NEI,1899,21.014,121.149,6.2
2008070840,NEI,1899,5.773,28.293,6.2
2008070540,NEI,1899,53.882,152.886,7.7
2008070340,NEI,1899,-23.37,-179.778,6.2
2008063040,NEI,1899,-58.227,-22.099,7
2008062940,NEI,1899,45.156,137.446,6
2008062840,NEI,1899,10.847,91.712,6.1
2008062740,NEI,1899,11.005,91.824,6.6
2008062640,NEI,1899,-20.768,-173.342,6.2
2008062240,NEI,1899,67.698,141.276,6.1
2008061540,NEI,1899,-36.623,-107.45,6
2008061341,JMA,1899,39.03,140.881,6.9
2008060840,NEI,1899,37.963,21.525,6.4
2008060640,NEI,1899,-7.495,127.885,6
2008060540,NEI,1899,-38.844,-91.623,6
2008060340,NEI,1899,-9.3045,140.752,6.2
2008060140,NEI,1899,-19.63,135.505,6.5
2008053140,NEI,1899,-41.198,80.479,6.4
2008052940,NEI,1899,64.005,-21.013,6.3
2008052540,NEI,1899,32.56,105.423,6.1
2008052340,NEI,1899,7.313,-34.897,6.5
2008052040,NEI,1899,51.162,178.759,6.3
2008051940,NEI,1899,1.64,99.147,6
2008051241,NEI,1899,31.214,103.618,6.1
2008051240,NEI,1899,31.002,103.322,7.9
2008050940,NEI,1899,12.516,143.181,6.8
2008050740,NEI,1899,36.166,141.609,6.9
2008050240,NEI,1899,51.864,-177.528,6.6
2008042840,NEI,1899,-32.972666667,104.354333333,6.4
2008042640,NEI,1899,-49.091,164.117,6.1
2008042440,NEI,1899,-1.182,-23.471,6.5
2008042340,NEI,1899,22.881,121.619,6
2008041940,NEI,1899,-11.987666667,140.070666667,6.3
2008041840,NEI,1899,-17.342,-179.022,6.3
2008041640,NEI,1899,16.6345,-177.432,6.6
2008041541,NEI,1899,51.856,-179.361,6.4
2008041540,NEI,1899,13.564,-90.599,6.1
2008041440,NEI,1899,-56.022,-28.035,6
2008041240,NEI,1899,-55.664,158.453,7.1
2008041140,NEI,1899,-20.392,168.839,6.1
2008040940,NEI,1899,-20.107,168.883,7.3
2008032940,NEI,1899,2.855,95.296,6.3
2008032441,NEI,1899,-20.043,-68.963,6.2
2008032240,NEI,1899,52.176,-178.716,6.2
2008032040,NEI,1899,20.841,104.2005,7.2
2008031840,NEI,1899,-29.252,-177.44,6.2
2008031540,NEI,1899,2.708,94.596,6
2008031440,NEI,1899,26.988,142.599,6
2008031340,NEI,1899,-45.492,35.008,6
2008031240,NEI,1899,-16.528,167.259,6.4
2008030340,NEI,1899,19.3725,124.9905,6.9
2008022740,NEI,1899,26.816,142.438,6.2
2008022540,NEI,1899,-2.354333333,99.890333333,7.2
2008022440,NEI,1899,-2.405,99.931,6.5
2008022340,NEI,1899,-57.335,-23.433,6.8
2008022141,REN,1899,41.153,-114.867,6
2008022140,NEI,1899,77.079,18.571,6.1
2008022040,NEI,1899,19.528,58.8695,7.4
2008021640,NEI,1899,-21.346,-68.385,6.1
2008021440,NEI,1899,36.423,21.7665,6.9
2008021340,NEI,1899,-8.158,128.644,6.2
2008021240,NEI,1899,16.357,-94.304,6.5
2008021040,NEI,1899,-60.797,-25.586,6.6
2008020940,NEI,1899,-0.236,125.084,6
2008020840,NEI,1899,10.671,-41.899,6.9
2008020440,NEI,1899,-20.166,-70.037,6.3
2008020140,NEI,1899,-21.495,-179.352,6
2008013040,NEI,1899,-7.302,127.688,6.2
2008012240,NEI,1899,-9.895,-84.498333333,6.2
2008012040,NEI,1899,2.346,126.816,6.1
2008011540,NEI,1899,-21.984,-179.535,6.5
2008011040,NEI,1899,43.785,-127.264,6.3
2008010940,NEI,1899,41.9685,-23.0085,6.4
2008010640,NEI,1899,37.216,22.693,6.2
2008010540,NEI,1899,51.2085,-130.644,6.6
2008010440,NEI,1899,-2.782,101.032,6
2008010140,NEI,1899,-5.878,146.884,6.3
2007122640,NEI,1899,52.558,-168.221,6.4
2007122540,NEI,1899,38.503,142.026,6.1
2007122240,NEI,1899,-0.16,117.9365,6.2
2007122140,NEI,1899,51.366,-178.979,6.3
2007122040,NEI,1899,-39.011,178.291,6.6
2007121940,NEI,1899,51.36,-179.509,7.2
2007121640,NEI,1899,-22.954,-70.182,6.7
2007121540,NEI,1899,-7.074,129.282,6.4
2007121340,NEI,1899,-20.524,-104.465,6.2
2007120940,NEI,1899,-25.996,-177.514,7.8
2007112940,NEI,1899,-10.906,-79.339,7.4
2007112740,NEI,1899,-10.95,162.149,6.6
2007112540,NEI,1899,-6.251333333,112.416666667,6.5
2007112240,NEI,1899,-5.757,147.098,6.8
2007112040,NEI,1899,-14.912,42.5945,6.1
2007111940,NEI,1899,-21.5765,-2.633000000,6.3
2007111840,NEI,1899,-22.643,-66.323,6
2007111640,NEI,1899,-2.312,-77.838,6.8
2007111540,NEI,1899,-22.896,-70.322,6.8
2007111440,NEI,1899,-22.247,-69.89,7.7
2007111040,NEI,1899,-51.777,161.318,6.6
2007110240,NEI,1899,-55.466,-128.966,6.1
2007103140,NEI,1899,35.159,-16.496,7.2
2007102540,NEI,1899,46.011,154.231,6.1
2007102440,NEI,1899,-3.899,101.02,6.8
2007102140,NEI,1899,-6.31,154.77,6
2007101640,NEI,1899,-25.775,179.53,6.6
2007101540,NEI,1899,-44.7945,167.5055,6.8
2007101340,NEI,1899,-21.23,169.195,6.1
2007100940,NEI,1899,-4.808,152.892,6
2007100640,NEI,1899,18.73,147.148,6.1
2007100540,NEI,1899,-25.189,179.459,6.5
2007100440,NEI,1899,2.543,92.903,6.2
2007100240,NEI,1899,54.511,-161.708,6.3
2007093040,NEI,1899,-29.318333333,157.981,7.4
2007092940,NEI,1899,2.9,95.523,6
2007092841,NEI,1899,22.013,142.668,7.5
2007092840,NEI,1899,-21.17,169.3675,6.5
2007092740,NEI,1899,-21.103,169.283,6.1
2007092640,NEI,1899,-3.3885,126.494,6.8
2007092540,NEI,1899,-30.965,179.998,6.2
2007092040,NEI,1899,-1.999,100.141,6.7
2007091940,NEI,1899,-2.746,100.892,6
2007091440,NEI,1899,-4.075,101.169,6.4
2007091341,NEI,1899,-30.3985,-22.8895,6
2007091340,NEI,1899,-0.006000000,108.545666667,7
2007091241,NEI,1899,-2.625,100.841,7.9
2007091240,NEI,1899,-4.438,101.367,8.5
2007091040,NEI,1899,2.966,-77.963,6.8
2007090640,NEI,1899,24.34,122.219,6.2
2007090340,NEI,1899,45.836,150.06,6.2
2007090240,NEI,1899,-11.688,165.7305,7.2
2007090140,NEI,1899,24.902,-109.689,6.1
2007082640,NEI,1899,-17.457,-174.335,6.1
2007082041,NEI,1899,8.037,-39.251,6.5
2007082040,NEI,1899,6.134,127.381,6.4
2007081840,NEI,1899,-13.805,-76.291,6
2007081740,NEI,1899,-5.261,129.432,6.4
2007081641,NEI,1899,-14.286,-76.214,6
2007081640,NEI,1899,-12.058,41.669,6.5
2007081540,NEI,1899,18.468,-127.0755,8
2007081340,NEI,1899,-60.549,153.785,6.1
2007081240,NEI,1899,-11.378,166.273,6
2007080840,NEI,1899,-5.8925,107.55,7.5
2007080740,NEI,1899,27.292,126.836,6
2007080540,NEI,1899,-19.148,168.718,6
2007080440,NEI,1899,-4.797,-105.406,6.1
2007080240,NEI,1899,49.2115,-19.0865,6.7
2007080140,NEI,1899,-15.595,167.68,7.2
2007073140,NEI,1899,-0.162,-17.795,6.2
2007072740,NEI,1899,-21.459,170.939,6.1
2007072640,NEI,1899,2.872,127.464,6.9
2007072540,NEI,1899,7.157,92.518,6.1
2007072140,NEI,1899,-15.142,-68.5245,6.4
2007071840,NEI,1899,-26.295,-177.738,6.1
2007071740,NEI,1899,-26.206,-177.744,6.1
2007071640,NEI,1899,37.1715,136.648,6.8
2007071540,NEI,1899,18.554,0.281000000,6.1
2007071340,NEI,1899,51.838,-176.28,6
2007071240,NEI,1899,-7.933,-74.379,6.1
2007070640,UNM,1899,16.35,-93.99,6.1
2007070340,NEI,1899,0.715,-30.272,6.3
2007062840,NEI,1899,-7.979,154.635,6.7
2007062640,NEI,1899,-10.492,108.149,6
2007062440,NEI,1899,-55.645,-2.626,6.5
2007061840,NEI,1899,-3.55,150.962,6.3
2007061340,NEI,1899,13.554,-90.618,6.7
2007060740,NEI,1899,-3.316,146.761,6.2
2007060240,NEI,1899,23.028,101.052,6.1
2007053040,NEI,1899,52.137,157.293,6.4
2007052940,NEI,1899,-2.826,139.592,6.1
2007051740,NEI,1899,-30.658,-178.202,6
2007051640,NEI,1899,20.503,100.732,6.3
2007050740,NEI,1899,-44.85,-80.453,6.1
2007050640,NEI,1899,-19.4035,-179.3345,6.5
2007050540,NEI,1899,34.248,81.967,6.1
2007050440,NEI,1899,-1.41,-14.921,6.2
2007042940,NEI,1899,52.007,-179.972,6.2
2007042840,NEI,1899,-60.789,-20.208,6.1
2007042540,NEI,1899,-14.285,166.863,6.4
2007042140,NEI,1899,-20.876333333,81.820333333,6.2
2007042040,NEI,1899,25.685,125.081333333,6.3
2007041640,NEI,1899,-58.015,147.964,6.4
2007041340,NEI,1899,-8.8745,-104.517,6.1
2007041240,NEI,1899,-61.828,160.96,6
2007040740,NEI,1899,20.111,35.603,6.1
2007040540,NEI,1899,37.306,-24.621,6.3
2007040440,NEI,1899,-14.076,162.60525,6.5
2007040341,NEI,1899,-20.633,168.994,6.2
2007040340,NEI,1899,14.297,113.2445,6.2
2007040242,NEI,1899,-8.617,157.386,6.2
2007040241,NEI,1899,-7.9655,156.9315,6.2
2007040240,GUC,1899,-45.382,-73.058,6.1
2007040140,NEI,1899,-7.9498,156.2354,8.1
2007033140,NEI,1899,-56.083,-123.27,6.2
2007032540,NEI,1899,-1.345,158.433,7.1
2007031840,NEI,1899,4.585,-78.494,6.2
2007031740,NEI,1899,2.8415,23.84,6.2
2007031340,NEI,1899,26.261,-110.537,6
2007030940,NEI,1899,43.224,133.526,6
2007030840,NEI,1899,-14.1545,66.2945,6.2
2007030640,NEI,1899,-0.4905,100.514,6.4
2007030140,NEI,1899,26.581,-44.594,6
2007022840,NEI,1899,-55.245,-29.142,6.2
2007022440,NEI,1899,-7.006,-80.485,6.3
2007022040,NEI,1899,-1.033,126.9755,6.7
2007021740,NEI,1899,41.794,143.553,6
2007021240,NEI,1899,20.6825,57.8805,6.1
2007020440,NEI,1899,-18.2555,-100.6195,6.2
2007013140,NEI,1899,-29.776,-178.002,6.5
2007013040,NEI,1899,-16.88,145.5015,6.9
2007012540,NEI,1899,22.564,121.926,6
2007012140,NEI,1899,1.0625,126.3135,7.5
2007012040,NEI,1899,-55.419,-29.533,6.2
2007011740,NEI,1899,3.4015,99.271,6.2
2007011341,NEI,1899,46.913,156.276,6
2007011340,NEI,1899,46.243,154.524,8.1
2007011140,NEI,1899,-3.655,127.283,6
2007010840,NEI,1899,9.766666667,-5.032666667,6.3
2006123040,NEI,1899,13.313,51.365,6.6
2006122740,NEI,1899,-5.724,154.424,6
2006122640,NEI,1899,30.698,131.959,7.1
2006122240,NEI,1899,10.653,92.361,6.2
2006121240,NEI,1899,3.733,124.684,6.3
2006120740,NEI,1899,46.153,154.386,6.4
2006120340,NEI,1899,13.994,-91.207,6
2006120140,NEI,1899,-2.4355,108.916,6.3
2006113040,NEI,1899,-37.5705,-154.518,6.2
2006112940,NEI,1899,2.52,128.283,6.2
2006111940,NEI,1899,-4.521,-104.832,6.1
2006111741,NEI,1899,28.591,129.895,6.2
2006111642,NEI,1899,-51.996,139.473,6.1
2006111640,NEI,1899,46.358,154.468,6
2006111541,NEI,1899,47.006,154.979,6
2006111540,NEI,1899,46.617,154.0865,8.3
2006111440,NEI,1899,-6.39,127.998,6.1
2006111340,NEI,1899,-16.216,43.9735,6.8
2006111240,NEI,1899,-6.225,151.05,6.2
2006110740,NEI,1899,-6.482,151.195,6.6
2006110640,NEI,1899,-5.45,146.637,6
2006102640,NEI,1899,-13.371,-76.618,6
2006102440,NEI,1899,4.898,125.295,6.1
2006102340,NEI,1899,29.351,140.27,6.4
2006102240,NEI,1899,-45.727,95.987,6.1
2006102040,NEI,1899,-13.457,-76.677,6.7
2006101840,NEI,1899,-15.053,167.266,6.4
2006101740,NEI,1899,-5.881,150.982,6.7
2006101240,NEI,1899,-31.256,-71.368,6.4
2006101040,NEI,1899,-9.452,10.1455,6
2006100940,NEI,1899,20.654,120.023,6.3
2006100340,NEI,1899,-18.84,169.001,6.3
2006100140,NEI,1899,46.47,153.24,6.5
2006093040,NEI,1899,25.649333333,77.725,6.6
2006092940,NEI,1899,10.876,-61.756,6.1
2006092840,NEI,1899,-16.592,-172.033,6.9
2006092240,NEI,1899,-26.868,-63.149,6
2006092140,NEI,1899,-9.05,110.365,6
2006091740,NEI,1899,-31.733,-67.145,6.2
2006091640,NEI,1899,-3.08,129.441,6.3
2006091240,NEI,1899,-28.944,-68.898,6
2006090940,NEI,1899,-7.219,120.106,6.3
2006090140,NEI,1899,-6.759,155.512,6.8
2006082540,NEI,1899,-24.403,-67.028,6.6
2006082440,NEI,1899,51.148,157.522,6.5
2006082040,NEI,1899,-5.603,61.022,7
2006081540,NEI,1899,-21.189,-176.25,6.1
2006081140,NEI,1899,10.472,-2.35,6.2
2006080740,NEI,1899,-15.798,167.789,6.8
2006072740,NEI,1899,1.707,97.146,6.3
2006072340,NEI,1899,-0.336,123.286,6
2006071940,NEI,1899,-6.0045,128.0365,6.4
2006071741,NEI,1899,-9.42,108.319,6.1
2006071740,NEI,1899,-9.1855,107.5895,7.7
2006071640,NEI,1899,-28.715,-72.543,6.2
2006070840,NEI,1899,51.214,-179.312,6.6
2006070740,NEI,1899,-15.244,-173.61,6
2006062740,NEI,1899,12.955333333,30.221333333,6.3
2006062440,NEI,1899,-0.39,123.195,6.3
2006062240,NEI,1899,45.417,149.343,6
2006062140,NEI,1899,6.938,92.454,6
2006061840,NEI,1899,33.028,-39.702,6
2006061440,NEI,1899,51.85,177.105,6.5
2006061140,NEI,1899,33.134,131.145,6.3
2006060940,NEI,1899,-17.531,-178.747,6.1
2006060540,NEI,1899,1.175,-28.065,6
2006060240,NEI,1899,-20.837,-178.701,6
2006052840,NEI,1899,-5.724,151.133,6.5
2006052640,NEI,1899,-7.961,110.446,6.3
2006052240,NEI,1899,36.776,150.333666667,6.6
2006052140,NEI,1899,1.55,-85.311,6
2006051940,NEI,1899,-0.143,124.713,6.3
2006051740,NEI,1899,-20.634,-173.952,6
2006051640,NEI,1899,-15.8585,-41.1285,7.4
2006051040,NEI,1899,52.515,-169.256,6.4
2006050740,NEI,1899,-36.805,78.545,6.1
2006050640,NEI,1899,-38.62,78.57,6
2006050440,NEI,1899,-20.579,-174.036,6
2006050340,NEI,1899,-20.187,-174.123,8
2006043041,NEI,1899,-27.211,-71.056,6.5
2006043040,NEI,1899,-19.214333333,-25.560666667,6.7
2006042940,NEI,1899,60.491,167.516,6.6
2006042640,NEI,1899,-57.482,147.568,6.1
2006042540,NEI,1899,1.994,96.995,6.3
2006042141,NEI,1899,61.354,167.525,6.1
2006042140,NEI,1899,60.527,165.816,6.4
2006042040,NEI,1899,60.9115,167.048,7.6
2006041940,NEI,1899,2.643,93.226,6.2
2006041740,NEI,1899,-12.475,166.508,6.1
2006041540,NEI,1899,-29.772,-72.003,6
2006041240,NEI,1899,56.397,163.99,6
2006040740,NEI,1899,-16.527,176.989,6.5
2006040440,NEI,1899,18.716,-106.992,6
2006040140,NEI,1899,22.868,121.278,6.1
2006033140,NEI,1899,2.621,-0.548000000,6.5
2006032440,NEI,1899,-10.065,158.824,6.1
2006031440,NEI,1899,-3.595,127.214,6.7
2006031040,NEI,1899,-60.419,-46.505,6.1
2006030940,NEI,1899,0.791,-26.125,6
2006030740,NEI,1899,-14.805,167.368,6.2
2006030640,NEI,1899,-40.103,78.486,6.2
2006030540,NEI,1899,-20.118,-175.661,6.1
2006030341,NEI,1899,-55.695,-4.232,6
2006022840,NEI,1899,28.12,56.865,6
2006022640,NEI,1899,-19.445,-178.114,6.4
2006022440,NEI,1899,-17.995,-179.59,6.1
2006022340,NEI,1899,-54.669,1.765,6.2
2006022240,NEI,1899,-21.324,33.583,7
2006021840,NEI,1899,-5.193,152.053,6.2
2006021440,NEI,1899,20.821,146.18,6.3
2006020340,NEI,1899,11.86,92.372,6.1
2006020240,NEI,1899,-17.747,-178.39,6.7
2006012740,NEI,1899,-5.473,128.131,7.6
2006012340,NEI,1899,-5.2635,44.961,6.4
2006011540,NEI,1899,-7.826,122.597,6.1
2006010840,NEI,1899,36.311,23.212,6.7
2006010640,NEI,1899,6.635,-82.337,6.1
2006010440,NEI,1899,28.164,-112.117,6.6
2006010240,NEI,1899,-40.4415,-99.892,7.4
2005123040,NEI,1899,7.529,-82.266,6.1
2005122340,NEI,1899,-1.386,-77.517,6.1
2005122240,NEI,1899,-54.719,-135.868,6.3
2005122140,NEI,1899,3.2885,20.9585,6.3
2005122040,NEI,1899,12.232,140.995,6.1
2005121640,NEI,1899,38.506,141.9,6
2005121340,NEI,1899,-15.265,-178.571,6.7
2005121240,NEI,1899,36.357,71.093,6.5
2005121140,NEI,1899,-6.584,152.223,6.6
2005120840,NEI,1899,-5.408,146.953,6.1
2005120740,NEI,1899,-30.012,-177.637,6.4
2005120540,NEI,1899,-6.224,29.83,6.8
2005120240,NEI,1899,38.089,142.122,6.5
2005113040,NEI,1899,6.27,124.029,6.4
2005112840,NEI,1899,20.29,146.055,6
2005112240,NEI,1899,-5.154,145.284,6.2
2005112140,NEI,1899,31.019,129.997,6.1
2005112040,NEI,1899,53.843,-164.093,6.2
2005111940,NEI,1899,2.164,96.786,6.5
2005111740,NEI,1899,-22.361,-67.895,6.8
2005111440,NEI,1899,38.107,144.896,7
2005110540,NEI,1899,-3.149,148.143,6.4
2005102940,NEI,1899,-45.214,96.898,6.5
2005101940,NEI,1899,36.405,140.839,6.3
2005101540,NEI,1899,36.0625,138.732,6.4
2005100841,NEI,1899,34.733,73.1,6.4
2005100840,NEI,1899,34.539,73.588,7.6
2005092940,NEI,1899,-5.5,151.8525,6.6
2005092640,NEI,1899,-5.678,-76.398,7.5
2005092540,NEI,1899,-17.515,167.801,6.1
2005092140,NEI,1899,43.892,146.145,6.1
2005090940,NEI,1899,-4.539,153.474,7.6
2005090540,NEI,1899,-56.41,-142.392,6.2
2005090440,NEI,1899,3.004,123.073,6
2005083040,NEI,1899,38.481,143.175,6.1
2005082740,NEI,1899,6.817,-82.432,6.1
2005082640,NEI,1899,14.417,52.365,6.2
2005082440,NEI,1899,38.564,142.987,6.1
2005081640,NEI,1899,38.276,142.039,7.2
2005081340,NEI,1899,20.134,145.801,6
2005081140,NEI,1899,-22.677,169.509,6.2
2005080940,NEI,1899,-21.0195,173.8495,6.1
2005080740,NEI,1899,-30.7695,-71.8365,6.2
2005080640,NEI,1899,-19.614,-175.85,6
2005080340,NEI,1899,11.247,-85.541,6.3
2005073040,NEI,1899,-61.474,154.249,6
2005072440,NEI,1899,7.92,92.19,7.2
2005072340,NEI,1899,-30.254,-178.068,6
2005071140,NEI,1899,-27.001,-176.322,6
2005071040,NEI,1899,-36.31,-97.264,6.1
2005070540,NEI,1899,1.819,97.082,6.7
2005070440,NEI,1899,-42.283,42.37,6.3
2005070240,NEI,1899,11.245,-86.172,6.6
2005062740,UNM,1899,18.781,-107.298,6.2
2005061740,NEI,1899,40.773,-126.574,6.6
2005061541,NEI,1899,-44.865,-80.562,6.4
2005061540,NEI,1899,18.3485,13.619,7.2
2005061441,NEI,1899,51.239,179.314,6.8
2005061340,NEI,1899,-19.987,-69.197,7.8
2005061240,NEI,1899,-56.293,-27.075,6
2005060840,NEI,1899,2.17,96.724,6.1
2005060440,NEI,1899,-6.319,146.846,6.1
2005060240,NEI,1899,-24.221,-67.003,6.1
2005052140,NEI,1899,-3.286,-80.987,6.3
2005052040,NEI,1899,-24.529,178.84,6
2005051940,NEI,1899,1.989,97.041,6.9
2005051840,NEI,1899,-22.097333333,-35.582,6.2
2005051640,NEI,1899,-32.589,-179.353,6.6
2005051440,NEI,1899,0.587,98.459,6.7
2005051240,NEI,1899,-57.382,-139.231,6.5
2005051040,NEI,1899,-6.226,103.139,6.3
2005050540,NEI,1899,5.71,-82.845,6.5
2005042840,NEI,1899,2.132,96.799,6.2
2005041640,NEI,1899,1.812,97.662,6.4
2005041140,NEI,1899,-7.64575,83.8485,6.7
2005041041,NEI,1899,-1.591,99.717,6.4
2005041040,NEI,1899,-1.679,99.693,6.7
2005040840,NEI,1899,-11.6795,133.498,6.1
2005040740,NEI,1899,30.491,83.662,6.3
2005040340,NEI,1899,1.195,98.1305,6.3
2005040240,NEI,1899,78.607,6.098,6.1
2005033140,NEI,1899,-18.448,175.99,6
2005033040,NEI,1899,-9.733,-42.17,6.3
2005032840,NEI,1899,1.504,97.4875,8.6
2005032640,NEI,1899,-4.894,129.938,6.1
2005032140,NEI,1899,-24.854,-63.4885,6.9
2005032040,NEI,1899,33.807,130.131,6.6
2005031940,NEI,1899,-21.15,-176.942,6.3
2005031740,NEI,1899,15.144,-91.381,6.1
